3D Point and Length Measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated: Friday, June 24, 2022 07:59:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filename,Frame,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Year,Dive,Transect Number,Dive Type,,,,,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_2022_CSEO_Dive_11_16-18-54.000.avi,5438,16:32:33,,,430.866,13.814,1.809,2000.77,18.451,26.205,17.221,632.832,22.559,-1897.918,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,halibut,halibut,200,200,1,,,,,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,6035,16:32:53,,,,7.583,0.418,1838.681,21.549,,,-675.274,1.85,-1710.19,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,halibut,halibut,200,200,2,,,,NO LENGTH - wrong angle,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,17671,16:39:21,,,,30.604,1.5,3659.778,20.06,,,1169.947,441.265,-3439.547,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,rockfish,rosethorn,150,150,3,,,,,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,19337,16:40:17,,,,26.256,2.53,3553.094,31.208,,,-1831.357,176.447,-3039.651,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,rockfish,yelloweye,145,145,4,AD,Fish milling/hovering,,NO LENGTH - partial view,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,21259,16:41:21,,,,23.045,0.525,3181.156,29.036,,,1419.154,597.133,-2783.736,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,rockfish,rosethorn,150,150,5,,,,,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,27314,16:44:42,,,,7.905,1.601,1904.084,28.8,,,907.605,-139.78,-1668.008,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,halibut,halibut,200,200,6,,,,NO LENGTH - wrong angle,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,32063,16:47:21,,,,26.443,0.125,3530.551,13.255,,,208.603,768.377,-3439.604,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,rockfish,rosethorn,150,150,7,,,,,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,34750,16:48:50,,,,14.303,1.77,2593.393,15.067,,,40.36,662.916,-2506.911,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,rockfish,rosethorn,150,150,8,,,,,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,35294,16:49:08,,,,57.146,0.662,5326.588,8.114,,,-347.176,645.687,-5275.898,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,rockfish,yelloweye,145,145,9,AD,Fish resting on bottom,,NO LENGTH - wrong angle GRAVID,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,37673,16:50:28,,,,7.981,0.876,1842.413,18.273,,,-425.765,-397.412,-1747.934,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,shrimp,spot,965,965,10,,,,,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,38463,16:50:54,,,,33.192,2.395,3954.111,10.836,,,-482.272,550.174,-3885.835,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,rockfish,rosethorn,150,150,11,,,,,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,39631,16:51:33,,,,12.68,1.149,2378.646,15.129,,,-577.893,-236.058,-2295.272,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,rockfish,yelloweye,145,145,12,AD,Fish milling/hovering,,NO LENGTH - partial view only,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,43568,16:53:44,,,,19.758,1.234,2992.771,16.051,,,-798.843,204.364,-2876.936,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,rockfish,rosethorn,150,150,13,,,,,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,44647,16:54:20,,,,37.423,2.992,4031.169,24.696,,,1579.487,569.96,-3664.791,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,rockfish,rosethorn,150,150,14,,,,,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,47694,16:56:02,,,,22.936,0.377,3153.648,25.038,,,-1269.105,401.831,-2858.916,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,rockfish,rosethorn,150,150,15,,,,,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,54115,16:59:36,,,,20.666,1.552,3057.569,23.503,,,-1218.233,-63.631,-2803.674,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,rockfish,rosethorn,150,150,16,,,,,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,55281,17:00:15,,,,26.65,1.277,3559.974,12.69,,,771.702,113.014,-3473.488,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,rockfish,yelloweye,145,145,17,AD,Fish resting on bottom,,GRAVID - NO LENGTH-wrong angle,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,55754,17:00:30,,,,8.907,1.079,1961.871,30.397,,,815.787,-572.377,-1689.915,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,rockfish,tiger,148,148,18,,,,,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,56659,17:01:01,,,,38.474,0.526,4346.699,30.505,,,2206.061,25.655,-3745.188,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,rockfish,rosethorn,150,150,19,,,,,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,67960,17:07:17,,,,11.171,1.395,2268.575,14.529,,,-567.411,-52.749,-2195.836,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,halibut,halibut,200,200,20,,,,NO LEGNTH - wrong angle,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,70829,17:08:53,,,,50.537,0.404,4816.344,17.764,,,315.021,1416.956,-4592.403,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,rockfish,rosethorn,150,150,21,,,,,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,72086,17:09:35,,,,9.827,0.686,2092.882,17.954,,,624.368,154.473,-1991.596,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,halibut,halibut,200,200,22,,,,NO LENGTH - partial view only,
SL_2022_CSEO_Dive_11_16-18-54.000.avi,77060,17:12:21,,,,11.893,0.289,2325.003,25.883,,,-1014.905,-16.519,-2091.73,1,KelliiWood,95,N/A,2022,11,8,Line,,,,,skate,longnose skate,701,701,23,,,,,
